45,'Frigoribacterium','MULTISPECIES: septum formation inhibitor Maf [Frigoribacterium]','WP_055971592',21.92691029900332,4.61539,23
45,'Pseudoclavibacter helvolus','amidase [Pseudoclavibacter helvolus]','WP_068479435',33.222591362126245,4.81763,33
45,'Rhodococcus sp. Eu-32','SDR family NAD(P)-dependent oxidoreductase [Rhodococcus sp. Eu-32]','WP_114330513',28.57142857142857,6.71714,30
46,'Frigoribacterium sp. PhB24','septum formation inhibitor Maf [Frigoribacterium sp. PhB24]','WP_123518881',21.92691029900332,0.599322,23
46,'Frigoribacterium sp. MCBA15_019','hypothetical protein [Frigoribacterium sp. MCBA15_019]','WP_071254404',21.92691029900332,2.00563,24
46,'Frigoribacterium sp. PhB118','septum formation inhibitor Maf [Frigoribacterium sp. PhB118]','WP_123570458',21.92691029900332,2.06552,24
46,'Frigoribacterium sp. Leaf8','hypothetical protein [Frigoribacterium sp. Leaf8]','WP_056046388',21.92691029900332,2.82676,24
46,'Frigoribacterium sp. RIT-PI-h','hypothetical protein [Frigoribacterium sp. RIT-PI-h]','WP_054146636',21.92691029900332,3.21086,23
46,'Frigoribacterium','MULTISPECIES: septum formation inhibitor Maf [Frigoribacterium]','WP_055971592',21.92691029900332,4.06199,23
46,'candidate division MSBL1 archaeon SCGC-AAA259I07','hypothetical protein AKJ36_00105 [candidate division MSBL1 archaeon SCGC-AAA259I07]','KXA95581',17.60797342192691,8.35445,19
46,'Candidatus Thorarchaeota archaeon SMTZ1-45','hypothetical protein AM325_02860 [Candidatus Thorarchaeota archaeon SMTZ1-45]','KXH71320',29.2358803986711,8.59562,26
47,'Thermobifida fusca','DUF4129 domain-containing protein [Thermobifida fusca]','WP_011292921',19.269102990033225,2.78401e-29,57
47,'Thermobifida fusca','hypothetical protein [Thermobifida fusca]','WP_016189167',13.621262458471762,1.77638e-16,41
47,'Thermobifida halotolerans','hypothetical protein NI17_12910, partial [Thermobifida halotolerans]','RII02255',19.269102990033225,2.17394e-16,39
47,'Thermobifida halotolerans','DUF4129 domain-containing protein [Thermobifida halotolerans]','WP_068692329',19.269102990033225,1.14162e-15,39
47,'Thermobifida fusca','hypothetical protein [Thermobifida fusca]','WP_104612795',13.621262458471762,1.16599e-15,41
47,'Thermobifida fusca','hypothetical protein [Thermobifida fusca]','WP_011292920',13.621262458471762,1.1776e-15,41
47,'Nocardiopsis potens','DUF4129 domain-containing protein [Nocardiopsis potens]','WP_017593432',18.93687707641196,1.38943e-09,33
47,'Nocardiopsis sp. RV163','DUF4129 domain-containing protein [Nocardiopsis sp. RV163]','WP_047867367',17.60797342192691,3.6661e-08,33
47,'Nocardiopsis alkaliphila','DUF4129 domain-containing protein [Nocardiopsis alkaliphila]','WP_033303626',16.943521594684384,6.94714e-08,30
47,'Marinateneraspora sediminis','DUF4129 domain-containing protein [Marinateneraspora sediminis]','WP_114398259',18.93687707641196,7.61665e-08,31
48,'Thermobifida fusca','DUF4129 domain-containing protein [Thermobifida fusca]','WP_011292921',24.58471760797342,1.90996e-27,70
48,'Thermobifida halotolerans','hypothetical protein NI17_12910, partial [Thermobifida halotolerans]','RII02255',24.58471760797342,2.11742e-16,52
48,'Thermobifida halotolerans','DUF4129 domain-containing protein [Thermobifida halotolerans]','WP_068692329',24.58471760797342,8.7944e-16,52
48,'Nocardiopsis potens','DUF4129 domain-containing protein [Nocardiopsis potens]','WP_017593432',17.940199335548172,3.39492e-11,33
48,'Marinateneraspora sediminis','DUF4129 domain-containing protein [Marinateneraspora sediminis]','WP_114398259',19.93355481727575,1.08414e-09,33
48,'Nocardiopsis sp. L17-MgMaSL7','DUF4129 domain-containing protein [Nocardiopsis sp. L17-MgMaSL7]','WP_110049921',17.60797342192691,1.10354e-07,29
48,'Nocardiopsis prasina','DUF4129 domain-containing protein [Nocardiopsis prasina]','WP_017542466',17.60797342192691,1.19881e-07,29
48,'Nocardiopsis sp. SBT366','DUF4129 domain-containing protein [Nocardiopsis sp. SBT366]','WP_082206484',17.60797342192691,2.72586e-07,29
48,'Nocardiopsis sp. RV163','DUF4129 domain-containing protein [Nocardiopsis sp. RV163]','WP_047867367',17.60797342192691,3.77039e-07,32
48,'Nocardiopsis kunsanensis','DUF4129 domain-containing protein [Nocardiopsis kunsanensis]','WP_017575229',17.940199335548172,4.49982e-07,28
49,'Acidobacteria bacterium','sulfatase [Acidobacteria bacterium]','PZN82669',32.89036544850498,1.55809e-55,97
49,'Verrucomicrobiales bacterium','sulfatase [Verrucomicrobiales bacterium]','MAD25647',29.900332225913623,1.01403e-11,38
49,'Verrucomicrobia bacterium','putative sulfatase [Verrucomicrobia bacterium]','RFC48010',32.55813953488372,3.55303e-11,45
49,'Verrucomicrobia subdivision 3 bacterium','sulfatase [Verrucomicrobia subdivision 3 bacterium]','RZO55339',29.900332225913623,1.18675e-10,39
49,'Verrucomicrobiales bacterium','sulfatase [Verrucomicrobiales bacterium]','MAD25018',29.900332225913623,2.34567e-10,39
49,'Singulisphaera sp. GP187','sulfatase [Singulisphaera sp. GP187]','WP_083670688',31.22923588039867,2.51011e-10,39
49,'Verrucomicrobiales bacterium','sulfatase [Verrucomicrobiales bacterium]','MAS75926',29.900332225913623,4.86775e-10,37
49,'Verrucomicrobiales bacterium','sulfatase [Verrucomicrobiales bacterium]','MBE86403',29.900332225913623,5.21101e-10,38
49,'Verrucomicrobiales bacterium','sulfatase [Verrucomicrobiales bacterium]','MAE31932',29.900332225913623,1.11069e-09,39
49,'Gimesia sp.','sulfatase [Gimesia sp.]','MBN68632',23.920265780730897,2.2232e-09,32
50,'Acidobacteria bacterium','sulfatase [Acidobacteria bacterium]','PZN82669',33.222591362126245,4.21796e-39,88
51,'Sphingobacteriales bacterium','cadherin-like beta sandwich domain-containing protein, partial [Sphingobacteriales bacterium]','RYD96344',14.61794019933555,0.00954602,22
51,'Paenibacillus sp. Soil750','hypothetical protein [Paenibacillus sp. Soil750]','WP_056609290',18.272425249169437,0.0140997,23
51,'Ruminiclostridium cellobioparum subsp. termitidis CT1112','S-layer domain-containing protein, partial [Ruminiclostridium cellobioparum subsp. termitidis CT1112]','EMS70738',20.930232558139537,0.0157763,23
51,'Paenibacillus whitsoniae','hypothetical protein [Paenibacillus whitsoniae]','WP_126142143',13.953488372093023,0.0164124,18
51,'Ruminiclostridium cellobioparum','alpha-L-arabinofuranosidase, partial [Ruminiclostridium cellobioparum]','WP_004627848',22.259136212624583,0.0226458,22
51,'Paenibacillus sp. Soil750','hypothetical protein [Paenibacillus sp. Soil750]','WP_063795569',24.58471760797342,0.0465428,17
51,'Ruminiclostridium cellobioparum','hypothetical protein [Ruminiclostridium cellobioparum]','WP_034862809',14.285714285714285,0.0506811,22
51,'Paenibacillus sp. JDR-2','S-layer protein [Paenibacillus sp. JDR-2]','WP_015847081',22.259136212624583,0.0543108,25
51,'Paenibacillus whitsoniae','hypothetical protein [Paenibacillus whitsoniae]','WP_126139310',20.930232558139537,0.0845398,21
51,'Paenibacillus sp. FJAT-26967','hypothetical protein [Paenibacillus sp. FJAT-26967]','WP_068774115',24.58471760797342,0.0985147,28
52,'Brevibacillus nitrificans','hypothetical protein [Brevibacillus nitrificans]','WP_122925763',27.242524916943523,0.00831124,29
52,'Paenibacillus ihuae','hypothetical protein [Paenibacillus ihuae]','WP_082452114',23.920265780730897,0.0232103,30
52,'Paenibacillus sp. YN15','hypothetical protein [Paenibacillus sp. YN15]','WP_113022583',26.910299003322258,0.0235907,30
52,'Mucilaginibacter sp. F01003','T9SS type B sorting domain-containing protein [Mucilaginibacter sp. F01003]','WP_128536031',20.930232558139537,0.0364225,26
52,'Paenibacillus pabuli','hypothetical protein [Paenibacillus pabuli]','WP_111621138',15.614617940199334,0.0724273,25
52,'Paenibacillus sp. DXL2','hypothetical protein [Paenibacillus sp. DXL2]','WP_110843743',14.61794019933555,0.294247,29
52,'Paenibacillus sp. HGF5','hypothetical protein [Paenibacillus sp. HGF5]','WP_009594382',24.25249169435216,4.0054,21
52,'Paenibacillus sp. OK076','hypothetical protein [Paenibacillus sp. OK076]','WP_090904255',21.262458471760798,6.49174,17
53,'Alteromonas sp. BL110','Gfo/Idh/MocA family oxidoreductase [Alteromonas sp. BL110]','WP_118492335',14.285714285714285,6.34816e-09,27
53,'Anaerolineaceae bacterium','oxidoreductase [Anaerolineaceae bacterium]','MAS34083',14.285714285714285,7.21049e-09,29
53,'Chloroflexi bacterium','gfo/Idh/MocA family oxidoreductase [Chloroflexi bacterium]','RMF01699',14.285714285714285,2.06383e-08,28
53,'Chloroflexi bacterium','gfo/Idh/MocA family oxidoreductase [Chloroflexi bacterium]','RME71312',12.956810631229235,2.31201e-08,29
53,'Alteromonas sp.','oxidoreductase [Alteromonas sp.]','MAF70509',14.285714285714285,2.61773e-08,26
53,'Alteromonas australica','Gfo/Idh/MocA family oxidoreductase [Alteromonas australica]','WP_044447829',14.285714285714285,2.61773e-08,26
53,'Alteromonas australica','gfo/Idh/MocA family oxidoreductase [Alteromonas australica]','HAU25868',14.285714285714285,2.61773e-08,26
53,'Alteromonas sp. HB161718','Gfo/Idh/MocA family oxidoreductase [Alteromonas sp. HB161718]','WP_136781777',14.285714285714285,2.65146e-08,27
53,'Alteromonas australica','Gfo/Idh/MocA family oxidoreductase [Alteromonas australica]','WP_044057402',14.285714285714285,3.24669e-08,26
53,'Leucothrix sp. IMCC9719','Gfo/Idh/MocA family oxidoreductase [Leucothrix sp. IMCC9719]','WP_109825486',13.953488372093023,9.17291e-08,26
56,' ','helix-turn-helix domain-containing protein [[Clostridium] symbiosum]','WP_003499144',10.631229235880399,0.00101292,21
56,' ','helix-turn-helix domain-containing protein [[Clostridium] symbiosum]','WP_055176937',10.631229235880399,0.00101292,21
56,'Herbinix hemicellulosilytica','IS30 family transposase [Herbinix hemicellulosilytica]','WP_125476921',6.64451827242525,0.00667413,20
56,'Eubacterium sp. ER2','IS30 family transposase [Eubacterium sp. ER2]','WP_033126901',6.64451827242525,0.00995097,18
56,'Drancourtella','MULTISPECIES: IS30 family transposase [Drancourtella]','WP_087202910',6.64451827242525,0.0210691,17
56,'Drancourtella sp. An177','IS30 family transposase [Drancourtella sp. An177]','WP_087210550',6.64451827242525,0.0236819,18
56,'Lachnoclostridium sp. An118','IS30 family transposase [Lachnoclostridium sp. An118]','WP_087175613',6.64451827242525,0.0236819,18
56,'bacterium C-53','IS30 family transposase, partial [bacterium C-53]','WP_120423023',6.64451827242525,0.0396183,18
56,'unnamed protein product','unnamed protein product','WP_034594704',6.64451827242525,0.0937709,17
56,' ','Transposase and inactivated derivatives%2C IS30 family [[Eubacterium] rectale]','CUN05183',6.64451827242525,0.210865,16
57,'Proteobacteria bacterium','hypothetical protein DIU72_12085 [Proteobacteria bacterium]','PZM90708',32.89036544850498,2.04031e-59,93
57,'Stigmatella aurantiaca','PIG-L family deacetylase [Stigmatella aurantiaca]','WP_002613846',32.22591362126246,3.17238e-40,69
57,'Flavobacteria bacterium MS024-2A','PIG-L family deacetylase [Flavobacteria bacterium MS024-2A]','WP_008865672',31.893687707641195,2.49643e-39,64
57,'Microscilla marina','PIG-L family deacetylase [Microscilla marina]','WP_002694323',32.22591362126246,2.78211e-39,62
57,'Flavobacteriaceae bacterium CG_4_9_14_0_8_um_filter_34_30','LmbE family protein, partial [Flavobacteriaceae bacterium CG_4_9_14_0_8_um_filter_34_30]','PJC07430',32.22591362126246,3.0107e-39,58
57,'Flavobacteriaceae bacterium CG02_land_8_20_14_3_00_34_13','LmbE family protein, partial [Flavobacteriaceae bacterium CG02_land_8_20_14_3_00_34_13]','PIV51211',32.22591362126246,3.25672e-39,58
57,'Verrucomicrobia subdivision 3 bacterium','LmbE family protein [Verrucomicrobia subdivision 3 bacterium]','HAO79496',31.893687707641195,4.60988e-39,64
57,'Melittangium boletus','PIG-L family deacetylase [Melittangium boletus]','WP_095980231',32.22591362126246,5.03553e-39,68
57,'Ignavibacteria bacterium CG_4_8_14_3_um_filter_37_9','hypothetical protein COZ80_10455 [Ignavibacteria bacterium CG_4_8_14_3_um_filter_37_9]','PIW98464',31.893687707641195,8.16727e-39,60
57,'Archangium violaceum','PIG-L family deacetylase [Archangium violaceum]','WP_043405817',32.22591362126246,9.15082e-39,66
58,'Proteobacteria bacterium','hypothetical protein DIU72_12085 [Proteobacteria bacterium]','PZM90708',31.893687707641195,2.33564e-55,89
58,'Stigmatella aurantiaca','PIG-L family deacetylase [Stigmatella aurantiaca]','WP_002613846',31.893687707641195,2.50759e-38,68
58,'Archangium violaceum','PIG-L family deacetylase [Archangium violaceum]','WP_043405817',31.893687707641195,2.01248e-37,66
58,'Archangium gephyra','PIG-L family deacetylase [Archangium gephyra]','WP_047858851',31.893687707641195,3.91066e-37,66
58,'Melittangium boletus','PIG-L family deacetylase [Melittangium boletus]','WP_095980231',31.893687707641195,4.10639e-37,67
58,'Archangium gephyra','Hypothetical protein AA314_06902 [Archangium gephyra]','AKJ05276',31.893687707641195,4.134e-37,66
58,'Archangium sp. Cb G35','PIG-L family deacetylase [Archangium sp. Cb G35]','WP_073564549',31.893687707641195,6.01009e-37,66
58,'Verrucomicrobia subdivision 3 bacterium','LmbE family protein [Verrucomicrobia subdivision 3 bacterium]','HAO79496',31.893687707641195,1.33324e-36,61
58,'Myxococcus stipitatus','PIG-L family deacetylase [Myxococcus stipitatus]','WP_015352297',31.893687707641195,1.35151e-36,67
58,'Myxococcus fulvus','PIG-L family deacetylase [Myxococcus fulvus]','WP_074951178',31.893687707641195,1.90187e-36,66
59,'Proteobacteria bacterium','enoyl-CoA hydratase [Proteobacteria bacterium]','PZM92169',33.222591362126245,1.38226e-52,86
59,'Vulgatibacter incomptus','enoyl-CoA hydratase [Vulgatibacter incomptus]','WP_082343361',33.222591362126245,1.3407e-34,73
59,'Vulgatibacter incomptus','Enoyl-CoA hydratase [Vulgatibacter incomptus]','AKU90078',33.222591362126245,1.65719e-34,73
59,'Planctomycetes bacterium','hypothetical protein [Planctomycetes bacterium]','HBP23295',33.88704318936877,1.81123e-25,53
59,'Planctomycetes bacterium','hypothetical protein D6731_01405 [Planctomycetes bacterium]','RMG18721',33.88704318936877,1.89887e-25,61
59,'Rhodothermus marinus','enoyl-CoA hydratase [Rhodothermus marinus]','WP_014066848',33.88704318936877,2.99013e-23,54
59,'Archangium gephyra','enoyl-CoA hydratase [Archangium gephyra]','PZR10817',33.222591362126245,4.7487e-23,54
59,'Rhodothermus marinus','enoyl-CoA hydratase [Rhodothermus marinus]','WP_012844048',33.88704318936877,2.24753e-21,52
59,'Rhodothermus profundi','enoyl-CoA hydratase [Rhodothermus profundi]','WP_072714315',33.88704318936877,6.97554e-21,54
59,'Acidobacteria bacterium','enoyl-CoA hydratase [Acidobacteria bacterium]','MAG69977',33.88704318936877,3.53261e-19,51
60,'Proteobacteria bacterium','3-hydroxybutyryl-CoA dehydrogenase [Proteobacteria bacterium]','PZM92172',26.245847176079735,5.10094e-22,51
60,'Chitinophaga rhizosphaerae','3-hydroxybutyryl-CoA dehydrogenase [Chitinophaga rhizosphaerae]','WP_126246006',26.910299003322258,1.14936e-14,39
60,'Sphingomonas taxi','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas taxi]','PZQ60567',23.25581395348837,5.70825e-14,40
60,'Sphingomonas jeddahensis','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas jeddahensis]','WP_076744122',22.92358803986711,2.19867e-13,40
60,'Alphaproteobacteria bacterium HGW-Alphaproteobacteria-16','3-hydroxybutyryl-CoA dehydrogenase [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-16]','PKP94035',22.92358803986711,3.28276e-13,39
60,'Nannocystis exedens','3-hydroxyacyl-CoA dehydrogenase family protein [Nannocystis exedens]','WP_096327942',22.92358803986711,9.18044e-13,42
60,'Sphingomonas sp. 66-10','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas sp. 66-10]','OJU16063',25.249169435215947,9.25655e-13,40
60,'Sphingomonas adhaesiva','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas adhaesiva]','WP_066709660',22.259136212624583,2.12257e-12,39
60,'Sphingomonas phyllosphaerae','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas phyllosphaerae]','WP_028966469',22.259136212624583,2.68593e-12,38
60,'Sphingomonas sp. CCH9-F2','3-hydroxybutyryl-CoA dehydrogenase [Sphingomonas sp. CCH9-F2]','WP_066488673',22.92358803986711,2.88536e-12,39
61,'Firmicutes bacterium','Zn-dependent hydrolase [Firmicutes bacterium]','REJ34760',33.222591362126245,4.06744e-64,99
61,'Firmicutes bacterium ZCTH02-B6','hypothetical protein BAA04_05755 [Firmicutes bacterium ZCTH02-B6]','OUM98332',32.89036544850498,1.11952e-41,69
61,'Firmicutes bacterium','Zn-dependent hydrolase [Firmicutes bacterium]','REJ36721',32.89036544850498,1.3397e-41,70
61,'Firmicutes bacterium','Zn-dependent hydrolase, partial [Firmicutes bacterium]','PZN07906',30.89700996677741,3.72846e-20,43
61,'Thermaerobacter sp. FW80','MBL fold metallo-hydrolase [Thermaerobacter sp. FW80]','WP_135225254',32.89036544850498,1.75818e-17,44
61,'Thermaerobacter subterraneus','MBL fold metallo-hydrolase [Thermaerobacter subterraneus]','WP_006905049',30.89700996677741,6.33954e-15,41
61,'Thermaerobacter sp. PB12/4term','MBL fold metallo-hydrolase [Thermaerobacter sp. PB12/4term]','WP_116901617',30.89700996677741,2.2063e-14,40
61,'Thermaerobacter marianensis','MBL fold metallo-hydrolase [Thermaerobacter marianensis]','WP_013495319',30.89700996677741,3.47059e-09,35
61,'Chloroflexi bacterium','Zn-dependent hydrolase [Chloroflexi bacterium]','RLC86991',30.564784053156146,2.19973e-08,35
61,'Chloroflexi bacterium','Zn-dependent hydrolase [Chloroflexi bacterium]','RLC64054',30.564784053156146,2.26984e-08,35
62,'Firmicutes bacterium','Zn-dependent hydrolase [Firmicutes bacterium]','REJ34760',28.903654485049834,9.0811e-37,71
62,'Firmicutes bacterium ZCTH02-B6','hypothetical protein BAA04_05755 [Firmicutes bacterium ZCTH02-B6]','OUM98332',28.903654485049834,1.27015e-21,52
62,'Firmicutes bacterium','Zn-dependent hydrolase [Firmicutes bacterium]','REJ36721',28.903654485049834,1.21626e-19,50
63,'Limnochorda pilosa','type I glutamate--ammonia ligase [Limnochorda pilosa]','WP_068135553',33.222591362126245,2.10091e-44,73
63,'Clostridium sp. CAG:221','glutamine synthetase [Clostridium sp. CAG:221]','CDB15607',33.222591362126245,3.42987e-43,69
63,'Ruminococcaceae bacterium','type I glutamate--ammonia ligase [Ruminococcaceae bacterium]','HCK87043',33.222591362126245,7.25093e-43,68
63,'Ruminococcaceae bacterium','type I glutamate--ammonia ligase [Ruminococcaceae bacterium]','HCD91319',33.222591362126245,7.40606e-43,68
63,'Ruminococcus sp. CAG:177','glutamine synthetase [Ruminococcus sp. CAG:177]','CDB42882',33.222591362126245,7.80857e-43,68
63,'Ruminococcaceae bacterium','type I glutamate--ammonia ligase [Ruminococcaceae bacterium]','HBV44755',33.222591362126245,8.23293e-43,68
63,'Clostridium sp. CAG:265','glutamine synthetase [Clostridium sp. CAG:265]','CDB75476',33.222591362126245,9.57873e-43,69
63,'Clostridium sp. 29_15','type I glutamate--ammonia ligase [Clostridium sp. 29_15]','OKZ85224',33.222591362126245,1.06482e-42,69
63,'Carboxydothermus ferrireducens','type I glutamate--ammonia ligase [Carboxydothermus ferrireducens]','WP_028051431',33.222591362126245,1.54221e-42,72
63,'Carboxydothermus hydrogenoformans','type I glutamate--ammonia ligase [Carboxydothermus hydrogenoformans]','WP_011343634',33.222591362126245,3.40994e-42,71
64,'Desulfotomaculum sp.','type I glutamate--ammonia ligase [Desulfotomaculum sp.]','HAP93717',31.893687707641195,3.04493e-40,67
64,'Pelotomaculum sp.','type I glutamate--ammonia ligase [Pelotomaculum sp.]','HBC93303',31.893687707641195,8.96403e-40,68
64,'Carboxydothermus hydrogenoformans','type I glutamate--ammonia ligase [Carboxydothermus hydrogenoformans]','WP_011343634',31.22923588039867,2.0911e-39,68
64,'Carboxydothermus ferrireducens','type I glutamate--ammonia ligase [Carboxydothermus ferrireducens]','WP_028051431',31.22923588039867,2.20421e-39,68
64,'Ammonifex thiophilus','type I glutamate--ammonia ligase [Ammonifex thiophilus]','WP_115792936',31.22923588039867,2.50458e-39,70
64,'Carboxydothermus islandicus','type I glutamate--ammonia ligase [Carboxydothermus islandicus]','WP_075866652',31.22923588039867,5.93225e-39,67
64,'Desulfotomaculum aquiferis','hypothetical protein N752_03335 [Desulfotomaculum aquiferis]','RYD06721',31.893687707641195,3.97092e-38,64
64,'Thermincola ferriacetica','type I glutamate--ammonia ligase [Thermincola ferriacetica]','WP_052217615',31.893687707641195,5.01893e-38,68
64,'Moorella','MULTISPECIES: type I glutamate--ammonia ligase [Moorella]','WP_054936975',30.564784053156146,5.02093e-38,69
64,'Moorella mulderi','type I glutamate--ammonia ligase [Moorella mulderi]','WP_062283452',30.564784053156146,5.46148e-38,69
65,'Cohnella','MULTISPECIES: helix-turn-helix domain-containing protein [Cohnella]','WP_094051072',14.61794019933555,6.53338e-12,34
65,'Cohnella sp. SGD-V74','helix-turn-helix protein [Cohnella sp. SGD-V74]','PRX53411',14.61794019933555,6.81867e-12,34
65,'Paenibacillus elgii','helix-turn-helix domain-containing protein [Paenibacillus elgii]','WP_088830347',14.61794019933555,1.58886e-11,32
65,'Paenibacillus riograndensis','helix-turn-helix domain-containing protein [Paenibacillus riograndensis]','WP_060862021',14.61794019933555,2.55435e-11,31
65,'Paenibacillus elgii','hypothetical protein [Paenibacillus elgii]','WP_063182734',14.61794019933555,3.01658e-11,32
65,'Paenibacillus tyrfis','helix-turn-helix domain-containing protein [Paenibacillus tyrfis]','WP_051775498',14.61794019933555,4.31109e-11,32
65,'Paenibacillus sp. KCOM 3021','helix-turn-helix domain-containing protein [Paenibacillus sp. KCOM 3021]','WP_128630970',14.61794019933555,5.62938e-11,32
65,'Paenibacillus agaridevorans','hypothetical protein PAT3040_04512 [Paenibacillus agaridevorans]','GBG09840',14.61794019933555,7.04202e-11,31
65,'Paenibacillus agaridevorans','hypothetical protein [Paenibacillus agaridevorans]','WP_108994477',14.61794019933555,1.17583e-10,31
65,'Paenibacillus elgii','MerR family transcriptional regulator [Paenibacillus elgii]','WP_010494409',14.61794019933555,5.05798e-10,30
67,'Sandaracinaceae bacterium','proline--tRNA ligase [Sandaracinaceae bacterium]','RZO58407',33.222591362126245,2.26909e-47,77
67,'Myxococcales bacterium SG8_38','prolyl-tRNA synthetase [Myxococcales bacterium SG8_38]','KPK16883',33.222591362126245,4.8799e-37,66
67,'Sorangiineae bacterium NIC37A_2','proline--tRNA ligase [Sorangiineae bacterium NIC37A_2]','OQX70170',33.222591362126245,3.57387e-36,60
67,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RZV52572',33.222591362126245,1.85737e-35,64
67,'Myxococcales bacterium SG8_38_1','prolyl-tRNA synthetase [Myxococcales bacterium SG8_38_1]','KPK54312',33.222591362126245,6.56702e-35,64
67,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RLB44855',33.222591362126245,1.53756e-34,62
67,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RLB56934',33.222591362126245,2.81665e-34,63
67,'Myxococcales bacterium','proline--tRNA ligase [Myxococcales bacterium]','RYZ10210',33.222591362126245,7.20187e-33,62
67,'Thermoanaerobacter thermocopriae','proline--tRNA ligase [Thermoanaerobacter thermocopriae]','WP_028991971',32.22591362126246,3.88142e-31,61
67,'Thermoanaerobacter mathranii','proline--tRNA ligase [Thermoanaerobacter mathranii]','WP_013150814',32.22591362126246,4.29205e-31,61
68,'Sandaracinaceae bacterium','proline--tRNA ligase [Sandaracinaceae bacterium]','RZO58407',28.903654485049834,8.43889e-34,62
68,'Myxococcales bacterium SG8_38','prolyl-tRNA synthetase [Myxococcales bacterium SG8_38]','KPK16883',27.242524916943523,6.61163e-28,56
68,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RZV52572',27.242524916943523,4.60986e-25,53
68,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RLB56934',28.903654485049834,4.71595e-25,51
68,'Myxococcales bacterium SG8_38_1','prolyl-tRNA synthetase [Myxococcales bacterium SG8_38_1]','KPK54312',27.242524916943523,4.92685e-25,53
68,'Deltaproteobacteria bacterium','proline--tRNA ligase [Deltaproteobacteria bacterium]','RLB44855',26.910299003322258,3.2536e-24,51
68,'Labilithrix luteola','Prolyl-tRNA synthetase [Labilithrix luteola]','AKU99697',28.23920265780731,3.23827e-23,52
68,'Myxococcales bacterium','proline--tRNA ligase [Myxococcales bacterium]','RYZ10210',30.564784053156146,4.4879e-23,53
68,'Sorangiineae bacterium NIC37A_2','proline--tRNA ligase [Sorangiineae bacterium NIC37A_2]','OQX70170',31.561461794019934,1.55112e-22,51
68,'Myxococcales bacterium 68-20','proline--tRNA ligase [Myxococcales bacterium 68-20]','OJY31591',22.92358803986711,1.14722e-21,46
69,'Acidithiobacillales bacterium SM23_46','hypothetical protein AMJ84_04575 [Acidithiobacillales bacterium SM23_46]','KPK72265',29.2358803986711,1.35095e-12,42
69,'Acidithiobacillales bacterium SM23_46','hypothetical protein AMJ84_00335 [Acidithiobacillales bacterium SM23_46]','KPK74267',29.2358803986711,4.29246e-12,40
69,'Phycisphaerae bacterium','hypothetical protein [Phycisphaerae bacterium]','MAO23983',28.23920265780731,8.74072e-08,32
69,'Parcubacteria group bacterium','helicase [Parcubacteria group bacterium]','MAF42640',26.910299003322258,1.24873e-07,32
69,'candidate division WS6 bacterium GW2011_GWD1_35_594','DNA/RNA helicase, superfamily II [candidate division WS6 bacterium GW2011_GWD1_35_594]','KKP81586',26.910299003322258,1.56446e-07,34
69,'Candidatus Pelagibacter sp.','hypothetical protein COB63_04350 [Candidatus Pelagibacter sp.]','PHQ84513',27.242524916943523,4.78679e-07,30
69,'uncultured Mediterranean phage uvMED','DNA or RNA helicases of superfamily II (SSL2) [uncultured Mediterranean phage uvMED]','BAQ86397',26.578073089701,7.05802e-07,29
69,'Pseudanabaena sp. ABRG5-3','DEAD/DEAH box helicase [Pseudanabaena sp. ABRG5-3]','WP_126386435',27.906976744186046,7.16989e-07,32
69,'Salinisphaera sp.','hypothetical protein [Salinisphaera sp.]','MAS09945',25.91362126245847,1.38637e-06,30
69,'Xanthomarina gelatinilytica','hypothetical protein [Xanthomarina gelatinilytica]','HAI19040',26.578073089701,4.36197e-06,29
70,'bacterium','hypothetical protein EON82_22170, partial [bacterium]','RYG18822',17.275747508305646,1.89991e-08,25
70,'Acinetobacter sp. CAG:196_36_41','hypothetical protein BHW62_09120 [Acinetobacter sp. CAG:196_36_41]','OLA72748',21.262458471760798,2.03586e-08,31
70,'Acinetobacter sp. CAG:196','putative helicase [Acinetobacter sp. CAG:196]','CCZ50720',21.262458471760798,2.03586e-08,31
70,'Candidatus Gastranaerophilales bacterium HUM_15','TPA: DEAD/DEAH box helicase [Candidatus Gastranaerophilales bacterium HUM_15]','DAB09376',21.262458471760798,2.03586e-08,31
70,'Candidatus Gastranaerophilales bacterium HUM_4','TPA: DEAD/DEAH box helicase [Candidatus Gastranaerophilales bacterium HUM_4]','DAA88172',21.262458471760798,2.03586e-08,31
70,'Candidatus Gastranaerophilales bacterium','DEAD/DEAH box helicase [Candidatus Gastranaerophilales bacterium]','WP_129742681',21.262458471760798,2.03586e-08,31
70,'Candidatus Gastranaerophilales bacterium HUM_3','TPA: DEAD/DEAH box helicase [Candidatus Gastranaerophilales bacterium HUM_3]','DAA85285',21.262458471760798,2.03586e-08,31
